6825,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0001,1,2,1,3,3,5,5,4,5,6
5968,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0015,1,3,1,13,3,2,3,4,4,5,4,8,8,6,8,7,8,9,9,10,10,12,12,11
10860,reviews-080221-0011,2,1,2,4,2,8,4,3,4,7,7,5,7,6
11445,reviews-085980-0005,7,3,7,4,7,6,7,8,7,10,7,53,10,9,10,14,14,11,14,12,14,13,14,18,18,15,18,16,18,17,18,23,23,19,23,20,23,21,23,22,23,24,23,26,23,28,23,34,23,37,37,35,37,36,37,41,41,38,41,39,41,40,41,43,41,44,41,47,47,45,47,46,47,49,49,48,49,52,52,50,52,51,43,42,28,27,28,30,30,29,30,33,33,31,33,32,26,25,6,5,3,1,3,2
1955,email-enronsent26_01-0023,2,1,2,8,2,9,8,3,8,4,8,7,7,6,6,5
9118,answers-20111108111312AAq4ETn_ans-0044,3,1,3,2,3,7,3,8,7,4,7,5,7,6
2452,email-enronsent17_01-0093,3,1,3,2,3,6,3,12,3,33,12,10,12,11,12,14,14,13,14,24,24,15,24,16,24,23,24,26,26,25,26,28,28,27,28,30,30,29,30,32,32,31,16,18,16,20,16,22,22,21,20,19,18,17,6,4,6,5,6,9,9,7,9,8
1311,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0211,17,1,17,10,17,16,16,14,16,15,16,19,19,18,19,21,19,23,19,31,23,22,23,24,23,26,26,25,26,30,30,27,30,28,30,29,21,20,14,11,14,13,13,12,1,9,9,2,9,3,9,8,3,5,3,7,7,6,5,4
8108,answers-20111107193815AAhaJjy_ans-0006,8,1,8,2,8,3,8,4,8,5,8,6,8,7,8,9,8,19,9,12,9,13,9,14,14,16,16,15,16,18,18,17,12,10,12,11
2702,email-enronsent22_01-0037,1,2,1,4,1,5,4,3
5497,newsgroup-groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700-0021,1,4,1,7,4,2,4,3,4,6,6,5
3778,email-enronsent31_01-0049
3330,email-enronsent13_01-0074
2679,email-enronsent22_01-0014,9,4,9,7,9,8,9,10,7,5,7,6,4,1,4,2,4,3
2666,email-enronsent22_01-0001,1,2,1,3
4723,email-enronsent37_01-0063,8,2,8,6,8,7,8,11,8,21,11,9,11,10,11,14,14,12,14,13,14,15,15,17,17,16,17,19,17,20,19,18,2,1,2,4,4,3,4,5
2459,email-enronsent17_01-0100,12,8,12,9,12,10,12,11,12,15,12,20,12,34,20,16,20,17,20,18,20,19,20,21,20,25,20,29,20,33,29,27,29,28,29,30,29,31,31,32,25,23,25,24,25,26,21,22,15,13,15,14,8,1,8,3,8,7,7,5,7,6,3,2,3,4
8800,answers-20111108104352AASs5OZ_ans-0010,16,2,16,13,16,14,16,15,16,17,2,1,2,5,5,3,5,4,5,7,7,6,7,8,7,12,12,9,12,11,11,10
1484,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0135,9,3,9,5,9,8,9,29,9,37,29,10,29,12,29,23,29,25,29,26,29,27,29,28,29,31,31,30,31,33,33,32,33,36,36,34,34,35,25,24,12,11,12,20,20,13,20,14,20,22,22,21,14,15,14,17,17,16,17,18,17,19,8,6,8,7,3,1,3,2,3,4
8513,answers-20111108083754AAEw5Xc_ans-0007,5,3,5,4,5,6,5,9,5,17,9,1,9,7,9,8,9,11,11,10,11,12,11,13,13,15,13,16,15,14,3,2
11398,reviews-047184-0002,6,4,6,5,6,11,6,15,6,20,15,12,15,13,15,14,15,18,18,16,18,17,18,19,11,7,11,8,11,10,10,9,4,1,4,2,4,3
54,weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0015,3,1,3,2,3,4
2400,email-enronsent17_01-0041,3,1,3,2,3,4,3,6,3,8,3,11,3,14,3,15,14,12,14,13,11,9,11,10,8,7,6,5
52,weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0013,3,1,3,2,3,5,3,20,3,24,3,28,3,31,28,25,28,29,28,30,25,27,27,26,20,14,20,15,20,17,20,18,20,19,20,21,21,23,23,22,17,16,5,4,5,6,5,13,13,12,6,8,6,11,11,9,11,10,8,7
10775,reviews-047762-0001,3,1,3,2,3,5,5,4
8127,answers-20111108101300AAIAKXN_ans-0007,4,1,4,2,4,3,4,7,4,12,4,15,12,8,12,9,12,10,12,11,12,14,14,13,7,5,7,6
3028,email-enronsent15_01-0042,2,1,2,3,2,4,2,5,2,8,8,7,7,6
9953,reviews-085424-0001,1,2,1,4,1,8,1,9,8,5,8,7,7,6,4,3
1570,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0221,7,1,7,2,7,3,7,4,7,5,7,6,7,8
4329,email-enronsent03_01-0083,1,2
8276,answers-20111108104551AAVAVQR_ans-0010,3,1,3,2,3,4
12288,reviews-036133-0006,3,1,3,2,3,4,3,6,3,16,6,5,6,8,6,15,15,12,15,13,15,14,8,7,8,11,11,9,11,10
6654,newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0010,2,1,2,3,2,5,5,4,5,6,5,7,5,8,5,9
1083,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0285,7,1,7,2,7,3,7,4,7,5,7,6,7,9,7,10,9,8
12311,reviews-026883-0009,2,1,2,3,2,8,2,20,8,5,8,6,8,7,8,9,8,12,12,10,12,11,12,15,12,19,19,16,19,17,19,18,15,13,15,14,3,4
7550,answers-20111107212131AACQ65F_ans-0017,3,1,3,2,3,5,3,10,3,15,10,6,10,7,10,8,10,9,10,11,11,14,14,12,14,13,5,4
6827,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0003,1,3,1,4,1,7,7,5,7,6,3,2
2980,email-enronsent24_01-0115,1,2,1,3,1,4
3985,email-enronsent39_01-0087,3,1,3,2,3,5,3,8,5,4,5,7,7,6
3019,email-enronsent15_01-0033,2,1,2,4,2,11,4,3,4,7,7,5,7,6,7,10,10,8,10,9
446,weblog-blogspot.com_healingiraq_20050121235804_ENG_20050121_235804-0041,10,2,10,9,10,11,2,1,2,4,4,3,4,5,4,8,4,18,18,12,18,13,18,16,18,17,18,20,18,35,35,34,35,39,35,66,39,36,39,37,39,38,39,46,46,41,46,42,46,43,46,44,46,45,46,51,51,47,51,48,51,49,51,50,51,55,55,52,55,53,55,54,55,60,55,63,63,62,63,64,63,65,60,56,60,59,60,61,59,57,59,58,41,40,20,19,20,22,20,24,20,27,20,29,29,28,29,32,32,30,32,31,32,33,24,23,24,26,26,25,22,21,16,14,16,15,8,6,8,7
6109,newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0044,1,2,1,3,1,4,1,5,1,6,6,8,8,7
5414,newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0014,2,1,2,4,2,13,4,3,4,8,8,5,8,6,8,7,8,11,11,9,11,12,9,10
2882,email-enronsent24_01-0017,4,1,4,2,4,3,4,5,4,6
6467,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0022,4,3,4,7,4,24,7,5,7,6,7,10,10,9,10,13,10,20,20,17,20,18,20,19,20,23,23,21,23,22,13,11,13,12,13,16,16,14,16,15,9,8,3,1,3,2
2913,email-enronsent24_01-0048,2,1,2,5,2,16,2,26,16,12,16,13,16,14,16,15,16,17,16,22,22,18,22,19,22,20,22,21,22,25,25,23,25,24,5,3,5,4,5,7,5,11,11,8,11,9,11,10,7,6
2916,email-enronsent24_01-0051
9365,answers-20111108110012AAK8Azy_ans-0018,2,1,2,5,2,11,5,3,5,4,5,7,7,6,7,10,10,8,10,9
11140,reviews-010378-0007,18,1,18,16,18,17,18,19,1,4,4,2,4,3,4,6,4,13,13,11,13,12,13,15,15,14,11,10,6,5,6,7,6,9,9,8
8491,answers-20111108090524AAofoXT_ans-0005,12,3,12,11,12,13,12,17,12,18,17,14,17,15,17,16,3,1,3,2,3,8,8,5,8,6,8,7,8,10,10,9,5,4
4078,email-enronsent14_01-0085,1,2,1,3,1,4,1,10,1,13,13,11,13,12,10,8,10,9,4,5,4,6,6,7
6770,newsgroup-groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300-0011,3,1,3,2,3,5,3,6,5,4
8408,answers-20111108092029AAsHTYP_ans-0007,5,1,5,2,5,3,5,4,5,12,5,13,12,7,12,8,12,9,12,10,12,11,7,6
11335,reviews-351058-0006,8,3,8,5,8,6,8,7,8,9,8,13,8,27,8,33,27,14,27,15,27,16,27,25,27,26,27,32,32,28,32,29,32,30,32,31,16,19,19,17,19,18,19,22,22,20,22,21,22,24,24,23,13,10,13,11,13,12,5,4,3,1,3,2
6840,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0016,17,5,17,10,17,12,17,15,17,16,17,19,17,20,19,18,12,11,12,14,14,13,5,1,5,4,5,7,7,6,7,9,9,8,4,2,4,3
5324,email-enronsent33_01-0142,4,1,4,2,4,3,4,6,4,14,6,5,6,7,7,10,10,8,10,9,10,13,13,11,13,12
1968,email-enronsent26_01-0036,3,1,3,2,3,5,3,15,3,16,15,9,15,10,15,11,15,12,15,13,15,14,5,4,5,8,8,6,8,7
1109,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0009,3,1,3,2,3,5,3,7,3,26,7,6,7,12,7,13,7,17,17,14,17,15,17,16,17,19,19,18,19,20,19,23,23,21,23,22,23,25,25,24,12,8,12,9,12,10,12,11,5,4
10547,reviews-069995-0004,12,1,12,2,12,6,12,7,12,9,12,10,12,11,12,13,9,8,6,3,6,4,6,5
7544,answers-20111107212131AACQ65F_ans-0011,5,2,5,3,5,4,5,6,5,7,5,10,5,24,10,8,10,9,10,11,10,15,15,12,15,13,15,14,15,16,15,19,15,22,22,20,22,21,22,23,19,17,19,18,2,1
12182,reviews-181748-0010,4,2,4,3,4,6,4,10,4,21,10,8,10,9,10,12,10,15,15,13,15,14,15,16,15,20,20,17,20,18,20,19,12,11,6,5,6,7,2,1
3195,email-enronsent40_01-0044,1,3,3,2
10291,reviews-026641-0002,3,1,3,2,3,4,3,6,3,32,6,5,6,9,6,10,10,13,13,11,13,12,13,15,13,17,17,16,17,20,20,18,20,19,20,21,20,25,25,22,25,23,25,24,25,28,25,31,31,29,31,30,28,26,28,27,15,14,9,7,9,8
10179,reviews-267732-0008
9359,answers-20111108110012AAK8Azy_ans-0012,8,6,8,7,8,9,8,10,8,13,8,14,8,19,8,23,19,15,19,16,19,17,19,18,18,21,21,20,21,22,13,11,13,12,6,1,6,4,6,5,4,3,3,2
3307,email-enronsent13_01-0051,1,2
12274,reviews-333243-0006,6,1,6,3,6,4,6,5,6,7,6,10,6,22,6,44,6,49,44,42,44,43,44,45,44,47,47,46,47,48,22,18,22,19,22,20,22,21,22,24,22,31,22,32,22,41,32,36,32,37,32,40,40,38,40,39,36,33,36,34,36,35,24,23,24,28,28,25,28,26,28,27,28,30,30,29,10,8,10,9,10,12,12,11,12,15,15,13,15,14,15,17,17,16,1,2
2212,email-enronsent42_01-0010,3,1,3,2,3,9,3,10,9,4,9,5,9,6,9,8,8,7
8699,answers-20111108111107AAlrzok_ans-0009,4,1,4,2,4,3,4,6,4,9,6,5,6,8,8,7
3821,email-enronsent10_01-0019,2,1,2,7,7,3,7,4,7,5,7,6,7,10,7,25,10,8,10,9,10,16,16,11,16,13,16,14,16,15,16,19,19,17,19,18,19,21,19,24,24,22,24,23,21,20,13,12
5411,newsgroup-groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200-0011,5,1,5,2,5,3,5,4,5,8,5,9,5,14,5,20,5,28,5,39,28,21,28,29,28,31,28,35,35,32,35,33,35,34,35,38,38,36,38,37,31,30,21,22,21,27,27,23,27,24,27,25,27,26,14,10,14,11,14,12,14,13,14,17,17,15,17,16,17,19,19,18,8,6,8,7
9303,answers-20111108110329AAxl1pb_ans-0043,3,2,3,10,3,23,10,7,10,8,10,9,10,13,13,11,13,12,13,16,16,14,16,15,16,19,16,21,21,20,21,22,19,17,19,18,7,4,7,6,6,5,2,1
4789,email-enronsent37_01-0129,1,2,1,3
2053,email-enronsent08_02-0061,4,1,4,2,4,3,4,9,4,12,4,13,12,10,12,11,9,5,9,6,9,7,9,8
8818,answers-20111108104352AASs5OZ_ans-0028,3,1,3,2,3,5,3,25,5,4,5,8,8,6,8,7,8,11,8,12,8,13,13,14,13,15,13,18,13,19,13,23,13,24,19,22,22,20,22,21,15,17,17,16,11,9,11,10
8361,answers-20111107193044AAvUYBv_ans-0022,13,5,13,7,13,8,13,9,13,10,13,11,13,12,13,14,13,15,13,16,5,1,5,2,5,3,5,4,5,6
11360,reviews-247226-0005,7,1,7,5,7,6,7,9,7,16,7,18,16,14,16,15,16,17,9,8,9,11,11,10,11,13,13,12,1,2,1,4,4,3
10993,reviews-292997-0006,9,5,9,6,9,7,9,8,9,10,9,12,9,17,12,11,12,16,16,13,16,14,16,15,5,1,5,2,5,3,5,4
969,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0171,4,1,4,2,4,3,4,6,4,7,6,5
4258,email-enronsent03_01-0012
6993,newsgroup-groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000-0034,1,2,1,3,1,23,3,6,3,17,17,9,17,16,17,20,17,22,22,21,20,18,20,19,9,7,9,8,9,10,9,15,15,12,15,14,12,11,12,13,6,4,6,5
721,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025-0018,13,2,13,10,13,11,13,12,13,18,13,41,18,14,18,15,18,17,18,22,18,30,30,27,30,28,30,29,30,31,30,32,32,38,38,33,38,34,38,35,38,40,40,39,35,37,37,36,22,19,22,20,22,26,26,23,26,24,26,25,20,21,17,16,2,1,2,4,4,3,4,9,9,5,9,6,9,7,9,8
5963,newsgroup-groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700-0010,5,2,5,3,5,4,5,7,5,8,5,11,5,12,11,9,11,10,7,6,2,1
8465,answers-20111107144339AA0qw5S_ans-0016,2,1,2,5,2,6,5,3,5,4
8780,answers-20111108102428AAMzXRG_ans-0025,2,1,2,3,2,4
9405,answers-20111108092643AAXe4lD_ans-0018,7,5,7,6,7,10,7,11,10,8,10,9,5,2,2,1,2,4,4,3
1762,email-enronsent30_01-0052,1,2,1,3,1,4,4,5
10310,reviews-112661-0005,3,1,3,2,3,7,3,8,3,9,3,11,9,10,7,4,7,5,7,6
12432,reviews-043020-0017,2,1,2,3,2,7,3,5,5,4,5,6
1113,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0013,2,1,2,6,2,29,6,3,6,4,6,5,6,8,6,11,6,15,15,12,15,13,15,14,15,18,15,21,21,19,21,20,21,28,28,23,23,22,23,27,27,24,27,25,27,26,18,16,18,17,8,7,8,10,10,9
2558,email-enronsent25_01-0005,4,2,4,3,4,6,4,16,6,5,6,15,15,10,15,11,15,12,15,13,15,14,10,8,8,7,8,9,2,1
6082,newsgroup-groups.google.com_civicamerican_22c54c292026bfd2_ENG_20060128_072400-0017,3,1,3,4,3,5,1,2
11609,reviews-170650-0011,11,2,11,8,11,9,11,10,11,16,11,19,16,12,16,13,16,15,16,18,18,17,15,14,2,1,2,4,4,3,4,6,4,7,6,5
10400,reviews-004574-0002,4,2,4,3,4,5,2,1
578,weblog-blogspot.com_dakbangla_20050210141134_ENG_20050210_141134-0026,23,5,23,21,23,22,23,25,23,30,25,24,25,29,29,26,29,27,29,28,5,1,5,2,5,8,5,13,13,9,13,10,13,12,13,15,13,20,20,18,20,19,15,14,15,17,17,16,12,11,8,6,8,7,2,4,4,3
4504,email-enronsent35_01-0100,2,1,2,4,2,14,2,42,14,9,14,10,14,13,14,16,16,15,16,17,16,20,16,21,16,27,27,22,27,24,27,25,27,26,27,29,27,30,27,36,36,31,36,32,36,33,36,34,36,35,36,37,37,39,39,38,39,41,41,40,29,28,24,23,20,19,17,18,13,11,11,12,4,3,4,7,4,8,7,5,7,6
12226,reviews-345182-0012,2,1,2,3,2,5,2,12,2,22,12,10,12,11,12,13,12,15,15,14,15,17,17,16,17,18,17,21,21,19,21,20,5,4,5,8,5,9,8,6,8,7
7275,answers-20111108083309AAg9jwT_ans-0005,2,1,2,3,2,4,2,9,2,14,9,5,9,6,9,7,9,8,9,11,11,10,11,13,13,12
11237,reviews-074896-0001,2,1
6040,newsgroup-groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500-0019
6582,newsgroup-groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000-0043,9,2,9,5,9,6,9,7,9,8,9,11,9,14,9,15,14,12,14,13,11,10,2,1,2,4,4,3
5034,email-enronsent43_01-0096,20,1,20,2,20,3,20,19,20,21,20,22,3,6,6,4,6,5,6,7,7,9,7,11,7,13,13,12,13,18,18,14,18,15,18,17,15,16,11,10,9,8
7359,answers-20111108092738AA2dtyW_ans-0011,9,1,9,8,9,10,1,4,4,2,4,3,4,7,7,5,7,6
10000,reviews-004540-0005,2,1,2,3
4330,email-enronsent03_01-0084,1,2
5109,email-enronsent07_01-0031,5,3,5,8,5,17,8,7,8,10,8,14,14,12,14,13,14,16,16,15,10,9,10,11,7,6,3,1,3,4,1,2
8069,answers-20111106215236AAycANO_ans-0001,4,1,4,2,4,3,4,6,4,9,4,10,6,5,6,7,6,8
7870,answers-20111108080049AAgT0iA_ans-0006,2,1,2,3,2,5,2,8,2,13,2,18,2,28,18,14,18,15,18,16,18,17,18,21,18,23,23,22,23,25,23,27,27,26,25,24,21,19,21,20,13,9,13,11,13,12,11,10,8,6,8,7,5,4
825,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300-0027,24,3,24,16,24,17,24,20,24,21,24,22,24,23,24,25,24,26,24,31,24,43,31,27,31,28,31,30,31,33,31,37,37,34,37,35,37,36,37,42,42,38,42,39,42,41,39,40,33,32,30,29,17,19,19,18,3,1,3,5,3,12,12,8,12,9,12,10,12,11,12,13,12,15,15,14,5,2,5,4,5,7,7,6
4343,email-enronsent03_01-0097,6,2,6,3,6,4,6,5,6,9,6,10,9,7,9,8,2,1
7300,answers-20111106153454AAgT9Df_ans-0008,2,1,2,3,2,4
480,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0020,11,3,11,4,11,8,11,9,11,10,11,14,11,15,11,19,11,26,19,16,19,17,19,18,19,23,23,20,23,21,23,22,23,25,25,24,14,12,14,13,8,5,8,6,8,7,3,1,1,2
3598,email-enronsent16_01-0044,5,1,5,2,5,3,5,4,5,6,5,39,6,9,9,7,9,8,9,14,9,18,18,15,18,16,18,17,18,22,22,19,22,21,22,24,24,20,24,23,24,25,24,28,24,35,35,33,35,34,35,37,37,36,37,38,28,26,28,27,28,31,31,29,31,30,31,32,14,12,14,13,12,10,12,11
5653,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0038,2,1,2,5,2,31,5,3,5,4,5,6,6,9,9,7,9,8,9,12,12,10,12,11,12,15,12,22,22,20,22,21,22,23,23,25,25,24,25,27,27,26,27,30,30,28,30,29,15,13,15,14,15,19,19,16,19,17,19,18
2229,email-enronsent42_01-0027,1,4,1,5,4,2,4,3
33,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0034,6,1,6,4,6,5,6,8,6,16,8,7,8,9,8,15,15,10,15,11,15,12,15,14,14,13,4,2,4,3
11077,reviews-192713-0005,3,1,3,2,3,7,3,16,7,4,7,6,7,12,12,8,12,10,12,15,15,13,15,14,10,9,10,11,6,5
10249,reviews-201972-0006,2,1,2,7,2,18,7,3,7,4,7,5,7,6,7,10,10,8,10,9,10,14,14,11,14,12,14,13,14,17,17,15,17,16
1362,weblog-blogspot.com_dakbangla_20050311135387_ENG_20050311_135387-0013,20,7,20,9,20,13,20,19,20,25,20,33,20,34,25,21,25,22,25,24,25,30,30,28,30,29,30,32,32,31,28,26,28,27,24,23,13,11,13,15,15,14,15,18,18,16,18,17,11,10,11,12,7,1,7,2,7,3,7,8,3,6,6,4,6,5
501,weblog-blogspot.com_rigorousintuition_20050518101500_ENG_20050518_101500-0041,2,1,2,3,2,23,3,6,6,4,6,5,6,8,6,12,12,9,12,10,12,11,12,14,14,13,14,17,17,15,17,16,17,20,20,18,20,19,20,22,22,21,8,7
1819,email-enronsent09_01-0044,4,1,4,2,4,3,4,5,4,6,4,7
9870,reviews-068009-0003,10,6,10,7,10,8,10,9,10,15,10,18,10,27,10,33,27,26,27,31,31,28,31,30,31,32,30,29,18,17,18,20,18,21,18,22,20,19,15,11,15,12,15,13,15,14,15,16,15,25,25,23,25,24,6,1,6,2,6,3,6,5,5,4
3079,email-enronsent34_01-0006,1,5,1,16,5,2,5,3,5,4,5,6,5,10,5,12,12,11,12,13,12,15,15,14,10,8,10,9,6,7
6503,newsgroup-groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900-0058,3,1,3,2,3,7,3,12,7,4,7,5,7,6,7,9,9,8,9,11,11,10
8036,answers-20111108102133AAwVd7m_ans-0008,4,2,4,3,4,6,4,7,6,5,2,1
2979,email-enronsent24_01-0114,4,1,4,2,4,3,4,5
4466,email-enronsent35_01-0062
5720,newsgroup-groups.google.com_misc.consumers_628669ce346c590d_ENG_20040527_065700-0003,1,2,1,5,1,6,5,4,4,3
3416,email-enronsent44_01-0047,3,1,3,2,3,6,3,33,6,4,6,5,6,7,6,9,6,11,6,17,6,25,25,24,25,29,29,26,29,27,29,28,29,32,32,30,32,31,17,15,17,16,17,20,20,18,20,19,20,22,22,21,22,23,11,10,11,12,11,13,13,14,9,8
4917,email-enronsent38_01-0110,2,1,2,3
